;campaign_id;impressions;cpm;clicks;installs;ret_2;ret_3;ret_7;ret_14;ltv_1;ltv_3;ltv_7;ltv_14;cost;revenue;roas;roas_segment
285;74b6p8t;148;0.54;28;1;0.9224454302886789;0.8798979349304112;0.7972160910741604;0.7353883401639625;0.5786893797517624;1.1573787595035248;1.736068139255287;2.2608760955306875;0.07992;2.2608760955306875;27.28924043456816;4
286;ttbed1y;116;0.57;34;1;0.4289425154438332;0.261436577336664;0.09289958800971515;0.03984858296458298;0.5893670215171739;1.1787340430343478;1.7681010645515214;2.30259247372725;0.06611999999999998;2.30259247372725;33.82444757603222;4
287;ln40rcd;122;0.48;13;1;0.8201424500384065;0.730327671094226;0.5731346666721201;0.47005206972641805;1.3007436074742482;2.6014872149484964;3.9022308224227444;5.081862967339039;0.058559999999999994;5.081862967339039;85.78044684663661;4
288;pm64zbp;277;0.42;66;1;0.9513868233350201;0.9240529675295719;0.8694423457433071;0.8271759913896733;0.24914444064028518;0.49828888128057036;0.7474333219208554;0.9733800720856749;0.11633999999999999;0.9733800720856749;7.366684477270716;3
289;6bz1b75;1363;0.49;381;1;0.5522651274459937;0.3902237051077527;0.1888499411943491;0.10429523684186563;0.532650772344707;1.065301544689414;1.597952317034121;2.08100829321715;0.66787;2.08100829321715;2.115888261513693;2
290;24l9z42;113;0.4;31;1;0.9933362527066734;0.9894588145993226;0.9814049484544595;0.9748651138855386;0.23556328429210438;0.47112656858420876;0.7066898528763131;0.9203199800714785;0.045200000000000004;0.9203199800714785;19.36106150600616;4
291;1s3ptlu;577;0.48;153;1;0.5146578017312881;0.3489536428931529;0.15492810589251868;0.07973495840503589;0.23269472895883014;0.4653894579176603;0.6980841868764904;0.9091128482169267;0.27696;0.9091128482169267;2.2824698448040395;2
292;m1e5n6u;153;0.44;29;1;0.6050783036656534;0.45100311064736903;0.24404373725304182;0.14766557055729695;0.2626028339522055;0.525205667904411;0.7878085018566165;1.0259605423480171;0.06732;1.0259605423480171;14.240055590434002;4
293;5bepryb;176;0.43;58;1;0.8700781497741528;0.8020512359382551;0.6765791193046936;0.5886767083004537;0.19266052244469206;0.3853210448893841;0.5779815673340761;0.7527035832841914;0.07568;0.7527035832841914;8.945871872148407;3
294;13k738k;212;0.55;63;1;0.42651997426816307;0.2591002221384405;0.09143416035141015;0.03899849572031456;0.2408123401299797;0.4816246802599594;0.7224370203899391;0.9408274669602976;0.11660000000000001;0.9408274669602976;7.068846200345605;3
295;fbzd682;575;0.49;160;1;0.5884041708641155;0.4314641227088829;0.22563063317382406;0.13276200563418933;0.2713491517333725;0.542698303466745;0.8140474552001175;1.060131449033462;0.28175;1.060131449033462;2.7626670773148607;2
296;sd86r23;581;0.46;206;2;0.7216696344789906;0.5963094980818465;0.400226369844395;0.28883121803445777;0.36892490896308333;0.7378498179261667;1.1067747268892498;1.441349257313599;0.26726;2.882698514627198;9.786120312157443;3
297;tptanu8;154;0.48;49;1;0.7062620790471382;0.5762575082466787;0.37669828568729063;0.2660477144229987;0.37060637890414466;0.7412127578082893;1.111819136712434;1.44791857641313;0.07392;1.44791857641313;18.58764307918195;4
298;arvs93y;140;0.52;38;1;0.5480595358680146;0.3855243019010821;0.18484034328096496;0.10130351274825015;0.25288882821178404;0.5057776564235681;0.7586664846353521;0.9880089846750774;0.0728;0.9880089846750774;12.571551987295019;3
299;9nlrfjr;638;0.36;355;2;0.9051727396410221;0.8539274932674612;0.7560140534408993;0.684323311960213;0.7842226903850436;1.568445380770087;2.3526680711551307;3.063872253928138;0.22967999999999997;6.127744507856276;25.679486711321303;4
300;4lt0yns;106;0.44;19;1;0.9623840909537594;0.941039588485043;0.8979520523142316;0.8641747695864944;0.22941303544005862;0.45882607088011723;0.6882391063201758;0.8962916306707688;0.04664;0.8962916306707688;18.217230503232607;4
301;btnbrej;686;0.48;241;1;0.46474572237257317;0.2968580907514399;0.11634708809167621;0.05407181150111146;0.27401072921047087;0.5480214584209417;0.8220321876314125;1.070529941048221;0.32927999999999996;1.070529941048221;2.2511234847188444;2
302;nynbb9d;158;0.59;59;1;0.5531566881316798;0.3912226485415566;0.18970707940759154;0.10493773976023694;0.3375270248962707;0.6750540497925414;1.012581074688812;1.3186811593309622;0.09322;1.3186811593309622;13.145903876109871;4
303;l913ba7;246;0.36;98;1;0.3037069373795173;0.15125513467895269;0.035242498448229964;0.010703391269314312;0.27256690407320816;0.5451338081464163;0.8177007122196245;1.0648890741977461;0.08856;1.0648890741977461;11.024492707743295;3
304;yeu46ts;154;0.55;55;1;0.5548349439805724;0.3931055952667812;0.19132732525376067;0.10615508578912305;0.27927655382956573;0.5585531076591315;0.8378296614886971;1.0911029417306866;0.0847;1.0911029417306866;11.881970976749546;3
305;r18j7bz;1403;0.62;472;2;0.848201972146358;0.770325078193614;0.6299007071113272;0.5342830220282131;0.4713732988583091;0.9427465977166182;1.4141198965749273;1.8416039083304916;0.86986;3.683207816660983;3.2342535771974608;2
306;va9ky2b;353;0.51;58;1;0.8338769048023164;0.7498070897875128;0.6004891420214744;0.5007340271162657;0.2463130755099623;0.4926261510199246;0.7389392265298869;0.9623182382852826;0.18003;0.9623182382852826;4.345321547993572;2
307;jyn5ree;1057;0.39;297;1;0.7015035052919966;0.5701158023194042;0.36961631153213365;0.2592871381528904;0.34880163573053974;0.6976032714610795;1.0464049071916193;1.362729830368514;0.41223000000000004;1.362729830368514;2.305751232002799;2
308;66utbzc;105;0.4;45;1;0.825609070448853;0.7380582396984684;0.5839240439842783;0.48209298716659527;0.18656966970216016;0.3731393394043203;0.5597090091064805;0.7289072879851571;0.042;0.7289072879851571;16.354935428218024;4
309;0rd2s9b;755;0.53;129;1;0.6204392038553929;0.46928433363324756;0.26183829738823894;0.16245474477041055;0.21308698076446428;0.42617396152892856;0.6392609422933928;0.8325075211952988;0.40015000000000006;0.8325075211952988;1.0804886197558383;1
310;pn5dj6j;294;0.39;68;1;0.7820619251727587;0.6773158122886759;0.5015220089335782;0.3922212678231037;0.853315723721282;1.706631447442564;2.5599471711638455;3.333811176091553;0.11466000000000001;3.333811176091553;28.075625118537875;4
311;3a4k724;460;0.46;129;1;0.7699328287870817;0.660742140133973;0.4799906913481329;0.36956059078113496;0.1969494499654303;0.3938988999308606;0.5908483498962909;0.7694599538802102;0.2116;0.7694599538802102;2.6363891960312387;2
312;bmy1u8y;1490;0.48;541;3;0.6485751020541453;0.5034589706359148;0.2965553381165058;0.19233840868361426;0.279176930527424;0.558353861054848;0.8375307915822718;1.0907137243884455;0.7152;3.2721411731653367;3.57514146136093;2
313;bdvva8u;441;0.47;221;1;0.5359978988012122;0.3721633903209948;0.17364595047001719;0.09307386458726857;0.30496614107375825;0.6099322821475165;0.9148984232212747;1.191469348540087;0.20726999999999998;1.191469348540087;4.7483926691758915;2
314;5bcv9tl;141;0.52;53;1;0.6742342438693494;0.535391592986852;0.33068247108773413;0.22295744585468644;0.2731017565201328;0.5462035130402656;0.8193052695603984;1.0669786841926743;0.07332000000000001;1.0669786841926743;13.55235521266604;4
315;3l67ufl;142;0.54;35;1;0.7679865690497859;0.6580968236751391;0.4765922047492202;0.3660164121612267;0.26163719132831603;0.5232743826566321;0.784911573984948;1.0221878822620245;0.07668000000000001;1.0221878822620245;12.330567061320089;3
316;2rm6scn;344;0.58;31;1;0.1841231648948531;0.06842651498978607;0.008647658636498896;0.0015922342770824866;0.3956797712002531;0.7913595424005062;1.187039313600759;1.5458775769747992;0.19951999999999998;1.5458775769747992;6.747983044180029;3
317;k56y11f;850;0.5;237;1;0.7044332075486134;0.5738941817612024;0.3739662176888663;0.26343422224139107;0.2322305771817775;0.464461154363555;0.6966917315453325;0.9072994580042248;0.425;0.9072994580042248;1.1348222541275879;1
318;vnbnyfa;447;0.52;123;1;0.40382580439240723;0.2375923008973561;0.07842363623530897;0.031669487986101176;0.22627342676438883;0.45254685352877766;0.6788202802931664;0.8840255230619036;0.23244;0.8840255230619036;2.8032417959985527;2
319;p92c2pk;256;0.56;60;1;0.7473451834245302;0.630283456538877;0.44149849780029127;0.3299517758202132;0.23081369553963285;0.4616273910792657;0.6924410866188985;0.9017638564414394;0.14336000000000002;0.9017638564414394;5.290205471829236;2
320;2k2ba75;124;0.37;9;1;0.6429370929063186;0.4965399976213593;0.2893748906696243;0.18604985096721205;0.3263435879537334;0.6526871759074668;0.9790307638612001;1.2749886947135824;0.045880000000000004;1.2749886947135824;26.789640250949923;4
321;935z759;109;0.38;25;1;0.6791562817651055;0.5415995693835127;0.3375043478902026;0.22921819799266663;0.21177437320625828;0.42354874641251655;0.6353231196187747;0.8273793070704191;0.04142;0.8273793070704191;18.97535748600722;4
322;eazrz29;315;0.51;68;1;0.7498981474308464;0.6336994092227942;0.4457455718740827;0.3342637785738778;0.22271293001848438;0.44542586003696877;0.6681387900554531;0.8701150518096348;0.16065000000000002;0.8701150518096348;4.4162156975389655;2
323;t3km8yn;124;0.56;43;1;0.8887821850906991;0.829549938635737;0.7182081819350511;0.6383306372902531;1.1034639787328906;2.206927957465781;3.3103919361986716;4.311113041104289;0.06944000000000002;4.311113041104289;61.08400116797649;4
324;1em2z1n;741;0.47;228;1;0.6365529763945793;0.48874814582618425;0.2813804807201063;0.1791135825017212;0.2743133633745953;0.5486267267491906;0.8229400901237858;1.0717122996179484;0.34826999999999997;1.0717122996179484;2.077245526798026;2
325;rfbbe0t;133;0.46;28;1;0.6800302182947816;0.5427045912339451;0.338724999604658;0.2303432354230554;0.3427735309586682;0.6855470619173364;1.0283205928760044;1.3391786845259461;0.06118;1.3391786845259461;20.889157968714386;4
326;5p0b03j;399;0.5;65;1;0.848810187176595;0.7712007512026117;0.6311695524013791;0.5357431459139822;0.3346135583739016;0.6692271167478032;1.0038406751217048;1.3072985643740982;0.1995;1.3072985643740982;5.552875009393976;2
327;57bjyfp;104;0.52;19;1;0.479996679080912;0.3124456999957121;0.12738625893925468;0.06114498125138339;0.33242369229967045;0.6648473845993409;0.9972710768990113;1.2987429972030424;0.054079999999999996;1.2987429972030424;23.015218143547386;4
328;52uvz0l;232;0.6;25;1;0.7443538538865566;0.626289632599469;0.4365554188078497;0.3249517084246827;0.30510924273968054;0.6102184854793611;0.9153277282190416;1.1920284310928946;0.1392;1.1920284310928946;7.5634226371616;3
329;8umd97r;419;0.57;64;1;0.6233583272879536;0.4727886645537172;0.2653114881568558;0.16538412546773534;0.3400767660360007;0.6801535320720014;1.020230298108002;1.3286427190110095;0.23883;1.3286427190110095;4.5631315957417815;2
330;8fkbvv6;109;0.47;30;1;0.887646946848921;0.8278711698192535;0.7156357852900954;0.6352319198685831;1.0908166874126477;2.1816333748252954;3.2724500622379424;4.2617014575853105;0.05123;4.2617014575853105;82.18761385097228;4
331;an01vp0;109;0.42;20;1;0.6639961869774107;0.5225635597959242;0.3167784875333256;0.21033970783859945;0.4809950401472303;0.9619900802944606;1.442985120441691;1.879194998885556;0.04578;1.879194998885556;40.04838354926947;4
332;u8cy9c3;119;0.41;25;1;0.5944247342081473;0.43848224612532605;0.23217194648870548;0.13800874758213696;6.062953406464425;12.12590681292885;18.188860219393273;23.687295645328494;0.04879;23.687295645328494;484.4948892258351;4
333;f0ann5l;328;0.59;126;1;0.534129833938677;0.37010968388599774;0.17195230633579475;0.09184485682851058;0.23618476197597305;0.4723695239519461;0.7085542859279191;0.9227480253899656;0.19351999999999997;0.9227480253899656;3.7682308050328945;2
334;bnvf3uu;148;0.56;35;1;0.5631028086292696;0.4024304617702673;0.19943948027208416;0.1123049314927724;0.3442296161904129;0.6884592323808258;1.0326888485712387;1.3448674502242541;0.08288000000000001;1.3448674502242541;15.22668255579457;4
335;193bn37;280;0.56;44;1;0.4473352083332536;0.2794258206664443;0.10452088097890619;0.046755870067874204;0.4405280909566354;0.8810561819132708;1.3215842728699063;1.721095055659853;0.15680000000000002;1.721095055659853;9.976371528442938;3
336;zvv52cz;1046;0.47;349;2;0.2945915171344052;0.14412322762616353;0.03235287053768265;0.009530881215348931;0.24753580376623163;0.49507160753246326;0.7426074112986949;0.9670953038106861;0.49161999999999995;1.9341906076213722;2.9343204255753883;2
337;a27nnla;366;0.48;19;1;0.5170380023226973;0.3515149898598595;0.15694803471311763;0.08114809833654368;0.3703839912121966;0.7407679824243932;1.1111519736365898;1.4470497320308793;0.17568;1.4470497320308793;7.236849567571034;3
338;r2u8etc;309;0.48;73;1;0.6566439187200768;0.5134223658169434;0.3070296165327762;0.20160913056320465;0.37241841064217757;0.7448368212843551;1.1172552319265325;1.454997986169395;0.14831999999999998;1.454997986169395;8.809856972555252;3
339;dfs5dek;103;0.49;24;1;0.5580819001602726;0.3967580341426775;0.1944872826110135;0.10853983223656237;0.1753941647542395;0.350788329508479;0.5261824942627185;0.6852458128029494;0.05047;0.6852458128029494;12.577289732572803;3
340;jmt1l5e;107;0.57;21;1;0.60841251431894;0.45494839974720297;0.24783782073028454;0.1507876316538391;0.20668729633664748;0.41337459267329496;0.6200618890099424;0.8075046542893991;0.060989999999999996;0.8075046542893991;12.239951701744534;3
341;08a7kre;150;0.51;46;1;0.5672743343775112;0.4071658555100409;0.2036150828729739;0.11550561060598803;0.3374649306771358;0.6749298613542716;1.0123947920314074;1.3184385640101826;0.0765;1.3184385640101826;16.234491032812844;4
342;9449ymt;167;0.59;21;1;0.6491236513932426;0.5041340361238883;0.29726001556852255;0.19295850671905146;1.080973483431363;2.161946966862726;3.242920450294089;4.223245136520173;0.09853;4.223245136520173;41.86253056449988;4
343;f9zncm5;405;0.49;101;1;0.7695829945290915;0.6602663638688786;0.47937867743141044;0.36892167809106025;0.4887982768595314;0.9775965537190628;1.466394830578594;1.9096813910121522;0.19845;1.9096813910121522;8.62298508950442;3
344;y8fsdf2;113;0.57;21;1;0.6351919406112444;0.4870928815316471;0.27969475538070754;0.17765985444905893;0.4749575493051865;0.949915098610373;1.4248726479155596;1.8556071826937024;0.06441;1.8556071826937024;27.80930263458628;4
345;erv9upm;989;0.38;278;1;0.5720407832370785;0.4126015732449118;0.20845459545653758;0.1192445300543261;0.26393574343387405;0.5278714868677481;0.7918072303016221;1.0311680738667455;0.37582;1.0311680738667455;1.7437817941215088;1
346;415fjnp;110;0.44;17;1;0.7119515533628402;0.5836325208905109;0.38527960667114836;0.27430041444854814;0.30273411953439144;0.6054682390687829;0.9082023586031742;1.182749084578739;0.0484;1.182749084578739;23.43696455741196;4
347;y6c1vzj;664;0.4;267;1;0.5882037048937802;0.4312311605843919;0.22541489520562297;0.13258987649819062;10.604383395016708;21.208766790033415;31.81315018505012;41.43016575821791;0.2656;41.43016575821791;154.9870698728084;4
348;53tnptr;235;0.41;64;1;0.8871702035022294;0.8271665450676003;0.7145572783557206;0.6339339260528438;0.23496263662709746;0.4699252732541949;0.7048879098812924;0.9179733153577888;0.09634999999999999;0.9179733153577888;8.527486407449807;3
349;nfmeyme;112;0.55;30;1;0.8121347517303699;0.7190579939958355;0.5575630518794696;0.4528163307121604;4.572920993860447;9.145841987720894;13.71876298158134;17.86590202537414;0.06160000000000001;17.86590202537414;289.03087703529445;4
350;rermnb4;329;0.6;89;1;0.7606013688241723;0.6480946915692135;0.4638374465442729;0.35279539675348287;0.49637995696430504;0.9927599139286101;1.489139870892915;1.9393021857124046;0.1974;1.9393021857124046;8.824225864804482;3
351;kp2j6fb;607;0.53;79;1;0.5789368324886505;0.42051289940584197;0.21558645769287238;0.12481094094415998;0.23366830682495385;0.4673366136499077;0.7010049204748615;0.9129165104261779;0.32171000000000005;0.9129165104261779;1.837700134985477;1
352;yknnrd5;154;0.65;57;1;0.7557603809581929;0.6415690319416569;0.45559721877134174;0.34432232762212234;0.24215153863217562;0.48430307726435123;0.7264546158965268;0.9460595689941798;0.10010000000000001;0.9460595689941798;8.451144545396401;3
353;bajj4rb;862;0.46;205;1;0.7806395972740404;0.6753644511262442;0.4989655907345952;0.38951229780465796;0.2867207117019114;0.5734414234038228;0.8601621351057341;1.120186452114379;0.39652000000000004;1.120186452114379;1.8250440132007941;1
354;ter8vs7;193;0.52;49;1;0.6572095414330452;0.5141234982833512;0.30777265708037616;0.2022711268254239;0.23732901644685742;0.47465803289371483;0.7119870493405722;0.9272185024212467;0.10036;0.9272185024212467;8.238924894591936;3
355;r3lbp41;148;0.46;45;1;0.5921152171817609;0.4357851201437788;0.22964843407453692;0.13597833241749574;0.8991697957488554;1.7983395914977107;2.6975093872465656;3.5129580188664353;0.06808;3.5129580188664353;50.6004409351709;4
356;b3707pv;311;0.73;14;1;0.9972608559840236;0.9956620389074899;0.992329270988964;0.9896111382044561;0.35439360157900285;0.7087872031580057;1.0631808047370084;1.3845770291528385;0.22703;1.3845770291528385;5.0986522889170525;2
357;kme9vav;129;0.54;28;1;0.7501509597291884;0.634038051385413;0.4461675719974765;0.33469303233394876;0.15965614236070647;0.31931228472141293;0.4789684270821194;0.623759081120179;0.06966000000000001;0.623759081120179;7.95433650761095;3
358;8rtbc9p;161;0.46;51;1;0.2905676347250754;0.14101554828798668;0.031127517943615696;0.009044649263738757;0.22791656321632633;0.45583312643265267;0.683749689648979;0.8904450774132798;0.07406;0.8904450774132798;11.023292970743718;3
359;1tvvat1;331;0.56;56;1;0.5097225314474733;0.3436648361836884;0.15079335042144676;0.07686276830226575;1.3736484088688588;2.7472968177377175;4.120945226606576;5.36669405028235;0.18536000000000002;5.36669405028235;27.95281641283097;4
360;67uvps3;120;0.5;27;1;0.754235213820651;0.6395181568283133;0.4530207825194606;0.3416842267687639;0.45008111492591557;0.9001622298518311;1.3502433447777467;1.7584176751650564;0.06;1.7584176751650564;28.30696125275094;4
361;1myf97s;787;0.61;220;1;0.7611229257820862;0.6487992048451665;0.4647309101244948;0.35371735001532717;0.21341449993612452;0.42682899987224904;0.6402434998083736;0.8337871027669397;0.48007;0.8337871027669397;0.7368031803006638;1
362;8a3nmnn;126;0.63;7;1;0.7504451887072812;0.6344322552743978;0.44665902955879905;0.335193119725064;0.9291795254328606;1.8583590508657213;2.787538576298582;3.6302027495456297;0.07937999999999999;3.6302027495456297;44.73195703635211;4
363;7d908a1;411;0.42;69;1;0.47270448085556477;0.30495580681985773;0.12202753716965976;0.057682963607867156;0.2536802302901473;0.5073604605802946;0.7610406908704419;0.9911009060123798;0.17262;0.9911009060123798;4.741518398866758;2
364;cnelb6v;816;0.5;76;1;0.5101279876388756;0.3440982125372533;0.15113032858161027;0.0770958103905389;0.5089964564091131;1.0179929128182261;1.5269893692273393;1.9885934687428253;0.408;1.9885934687428253;3.8740035998598663;2
365;jn5nbm6;193;0.31;47;1;0.8940817149455014;0.8374033734888455;0.7302954249359017;0.6529437859435447;0.5351426246479614;1.0702852492959227;1.605427873943884;2.0907436875463796;0.05983;2.0907436875463796;33.94473821738893;4
366;0ttsp44;291;0.43;59;1;0.8677368172700812;0.7986331430401911;0.6714803644590631;0.5826682343150617;0.19980816630116205;0.3996163326023241;0.599424498903486;0.7806286458477929;0.12513;0.7806286458477929;5.238541084054927;2
367;rep61pj;318;0.41;114;1;0.8191616340910802;0.7289438402230056;0.5712125365896208;0.4679153948860647;0.24436163587455303;0.48872327174910607;0.7330849076236591;0.9546941771258045;0.13038;0.9546941771258045;6.32239743155242;3
368;f91mdpn;922;0.48;437;2;0.7960190281200188;0.6965741960969907;0.527056237838967;0.4195467942091681;0.4336316448422676;0.8672632896845353;1.3008949345268028;1.6941513951925087;0.44256;3.3883027903850174;6.656143326068821;3
369;by58fdb;163;0.5;47;1;0.65544900360207;0.5119423388214208;0.3054636938728143;0.20021587378554392;0.18114227466476657;0.36228454932953313;0.5434268239942996;0.7077030493549117;0.0815;0.7077030493549117;7.6834729982197745;3
370;6mta573;153;0.44;50;1;0.26543107317921183;0.1221757871407343;0.024145052079721806;0.0064088470854885195;0.189774927693438;0.379549855386876;0.569324783080314;0.7414298802877796;0.06732;0.7414298802877796;10.013515749967015;3
371;vplpvbb;273;0.41;32;1;0.5820073623349081;0.4240533059816486;0.21881183437426488;0.1273500985718287;0.4512898271823791;0.9025796543647582;1.353869481547137;1.7631399817126305;0.11192999999999999;1.7631399817126305;14.75216636927214;4
372;k49r06d;319;0.4;25;1;0.8952457972813327;0.8391320968649966;0.7329678974481117;0.6561864297325569;0.22027375816616312;0.44054751633232625;0.6608212744984894;0.8605854742387279;0.12760000000000002;0.8605854742387279;5.7444002683285875;3
373;tnprbv1;114;0.51;22;1;0.6680450897594972;0.5276230073021004;0.3222312333037489;0.21526499317571643;0.2476068459314036;0.4952136918628072;0.7428205377942108;0.9673728577776881;0.05814;0.9673728577776881;15.638680044335882;4
374;0d8yfet;217;0.53;55;1;0.7308111471733828;0.608325876731368;0.4146223933808134;0.30301066695040585;0.3419909562539;0.6839819125078;1.0259728687617;1.3361212507715263;0.11501;1.3361212507715263;10.617435447104828;3
375;c1z5j35;522;0.56;57;1;0.6172792388964118;0.46550173552682916;0.25811169711433674;0.15932699194499897;0.3771762123615873;0.7543524247231747;1.131528637084762;1.473586196962727;0.29232;1.473586196962727;4.041003684191047;2
376;kcecu02;148;0.58;49;1;0.8396696269289625;0.7580794595826031;0.6122735047991769;0.5141074653532133;0.19766845445472242;0.39533690890944484;0.5930053633641672;0.7722690257576259;0.08583999999999999;0.7722690257576259;7.996610272106547;3
377;4bn4r2s;302;0.45;33;1;0.7188161282635422;0.5925767533605379;0.3957995639187371;0.28450711010446506;0.18112962311008918;0.36225924622017835;0.5433888693302675;0.7076536211149228;0.1359;0.7076536211149228;4.207164246614591;2
378;rfyv1yt;149;0.59;25;1;0.6297003632795577;0.4804352155162544;0.27295916980174567;0.17188248838464573;1.456711011890012;2.913422023780024;4.370133035670036;5.691210552872457;0.08791;5.691210552872457;63.739057591542;4
379;zuzdfp7;725;0.6;153;1;0.876376333660659;0.8112726126345545;0.6904182918549977;0.6050662513081376;0.5393560952913092;1.0787121905826185;1.6180682858739277;2.1072052563777484;0.435;2.1072052563777484;3.84415001466149;2
380;90dpuzp;137;0.52;5;1;0.9124719450283002;0.8648672096140686;0.7732538214344732;0.7055724184448796;0.4194120815917336;0.8388241631834672;1.2582362447752007;1.6385971172553366;0.07124000000000001;1.6385971172553366;22.001082499373055;4
381;y9f374j;114;0.58;26;1;0.6527514814416198;0.5086069783874013;0.30194755006661333;0.19709671062364953;1.056484867504109;2.112969735008218;3.1694546025123267;4.127570793254515;0.06611999999999998;4.127570793254515;61.425450593685966;4
382;p0r8l99;292;0.68;59;1;0.885669939314665;0.8249506058690608;0.7111701529231659;0.6298620261818613;0.1914296740133286;0.3828593480266572;0.5742890220399859;0.747894793123078;0.19856000000000001;0.747894793123078;2.7665934383716664;2
383;sbac1b2;617;0.5;160;1;0.7326558396711571;0.6107614124232081;0.41756721558895965;0.3059330589564764;0.2360714848324779;0.4721429696649558;0.7082144544974337;0.922305463983347;0.3085;0.922305463983347;1.9896449399784344;2
384;zdldzt2;849;0.42;250;1;0.5623901138211479;0.4016234777878762;0.1987316526275336;0.11176471674106343;1.1437366470878378;2.2874732941756757;3.431209941263513;4.468453950360293;0.35658;4.468453950360293;11.531420579842651;3
385;m6jzsn9;355;0.5;95;1;0.9662826340897497;0.9470887441772048;0.9082013247092525;0.8775791683238567;0.42111929833063394;0.8422385966612679;1.2633578949919018;1.645267026277212;0.1775;1.645267026277212;8.269110007195561;3
386;parskml;243;0.41;23;1;0.86450091140423;0.7939179444736996;0.6644743028293923;0.5744386404007;0.22419237602318573;0.44838475204637146;0.6725771280695572;0.875895085492113;0.09963;0.875895085492113;7.7914793284363455;3
387;6cvbkca;627;0.44;129;1;0.595344049860838;0.43955755975464783;0.2331813891223318;0.138823152552265;0.36431876697424354;0.7286375339484871;1.0929563009227306;1.4233535644953634;0.27588;1.4233535644953634;4.159321315410191;2
388;lb4t67u;1102;0.54;275;1;0.45037399393399585;0.2824403097773038;0.10652641522895306;0.04797672708613483;0.20268270921318537;0.40536541842637075;0.6080481276395561;0.79185917051745;0.59508;0.79185917051745;0.33067683423648914;1
389;lvvmbu4;215;0.53;58;1;0.5059216923711388;0.3396120792854222;0.14765793775411926;0.0747033537605963;0.2793424724620313;0.5586849449240626;0.8380274173860939;1.0913604786159419;0.11395000000000001;1.0913604786159419;8.577538206370704;3
390;673untt;1858;0.39;615;3;0.4366831866684951;0.26895359261043816;0.09768313088212442;0.042656580877361766;0.4107601466143068;0.8215202932286136;1.2322804398429203;1.6047949538582116;0.72462;4.814384861574634;5.644013222895634;3
391;nmkvpsu;220;0.6;39;1;0.797268140264751;0.6983074556036782;0.5293813715668906;0.4220589015999381;0.23186052183499692;0.46372104366999384;0.6955815655049907;0.9058536922500331;0.132;0.9058536922500331;5.86252797159116;3
392;n8teszd;383;0.37;75;1;0.8275042946965805;0.74074536037094;0.5876949036168698;0.4863200567142527;0.1978526933893502;0.3957053867787004;0.5935580801680505;0.7729888271186679;0.14171;0.7729888271186679;4.4547232172653155;2
393;ksp2zbn;677;0.54;128;1;0.31788070160180315;0.1625950660973807;0.04005703941728547;0.01273335979405779;0.21769829342386898;0.43539658684773797;0.6530948802716069;0.8505234152577376;0.36558;0.8505234152577376;1.3265042268661784;1
394;59dvdua;164;0.4;12;1;0.7391155938899512;0.6193184553424331;0.42798545717785746;0.3163307253582744;0.36617391052878806;0.7323478210575761;1.098521731586364;1.4306014074021172;0.0656;1.4306014074021172;20.807948283568855;4
395;0ebm0es;263;0.57;33;1;0.8263975096259977;0.7391756807867018;0.5854908749589315;0.4838482009748074;0.30435818508785617;0.6087163701757123;0.9130745552635684;1.189094131016222;0.14991;1.189094131016222;6.932053438838117;3
396;d8bmc2s;245;0.48;53;1;0.9750621955406829;0.9607638111566891;0.9315578408439039;0.908326833566395;0.2837902829592457;0.5675805659184914;0.8513708488777371;1.1087375876185575;0.1176;1.1087375876185575;8.428040711042156;3
397;uzbcnlf;112;0.61;35;1;0.42132474791574365;0.2541159782759878;0.0883418728317613;0.03722061730124651;0.3092780316130334;0.6185560632260668;0.9278340948391003;1.2083154331372745;0.06831999999999999;1.2083154331372745;16.686115824608823;4
398;s4nna04;323;0.6;120;1;0.3905201601604264;0.22530467080252592;0.07138356837091116;0.027876722553030975;0.34607658069150893;0.6921531613830179;1.0382297420745268;1.352083338464009;0.19379999999999997;1.352083338464009;5.976694212920584;3
399;fka0a7p;211;0.49;52;1;0.3570422193657973;0.19546873237050352;0.055504103566293074;0.01981730832121835;0.3536199649977387;0.7072399299954774;1.060859894993216;1.3815545156690787;0.10339;1.3815545156690787;12.362554557201651;3
400;2bu6nrf;287;0.52;45;1;0.41883523242972603;0.25174024866198363;0.0868842662890849;0.03639019186567508;0.1946881394148282;0.3893762788296564;0.5840644182444846;0.7606252609563126;0.14924;0.7606252609563126;4.0966581409562615;2
401;jbm4uez;110;0.64;22;1;0.8458284301074228;0.766911302798858;0.6249647853035877;0.5286129832257561;0.8571688783311874;1.7143377566623748;2.571506634993562;3.3488650296004185;0.0704;3.3488650296004185;46.569105534096856;4
402;rndp3js;575;0.5;123;1;0.650930152607949;0.5063595436071241;0.29958830144550286;0.1950110587794774;0.37991372011327246;0.7598274402265449;1.1397411603398173;1.4842813402531911;0.2875;1.4842813402531911;4.1627177052284905;2
403;4uurzzl;205;0.46;48;1;0.8657253977471404;0.7957009921009576;0.667119875802942;0.5775426198245248;0.94858015151838;1.89716030303676;2.84574045455514;3.7059988731480624;0.0943;3.7059988731480624;38.30009409488932;4
404;kb191m6;296;0.53;45;1;0.5893652239756753;0.43258161027616604;0.2266667479240181;0.13358949865807687;0.2573136817271975;0.514627363454395;0.7719410451815923;1.0052964032613914;0.15688;1.0052964032613914;5.408059684226105;2
